Glottocode,LanguageName,Phoneme,affiliation
efik1245,EFIK,f,Niger-Congo
efik1245,EFIK,i,Niger-Congo
efik1245,EFIK,j,Niger-Congo
efik1245,EFIK,k,Niger-Congo
efik1245,EFIK,kp,Niger-Congo
efik1245,EFIK,m,Niger-Congo
efik1245,EFIK,n,Niger-Congo
efik1245,EFIK,ɲ,Niger-Congo
efik1245,EFIK,ŋ,Niger-Congo
efik1245,EFIK,o,Niger-Congo
efik1245,EFIK,ɔ,Niger-Congo
efik1245,EFIK,s,Niger-Congo
efik1245,EFIK,t,Niger-Congo
efik1245,EFIK,u,Niger-Congo
efik1245,EFIK,w,Niger-Congo
ekar1243,EKARI,a,Trans-New Guinea
ekar1243,EKARI,b,Trans-New Guinea
ekar1243,EKARI,d,Trans-New Guinea
ekar1243,EKARI,ɛ,Trans-New Guinea
ekar1243,EKARI,ɡˡ,Trans-New Guinea
ekar1243,EKARI,i,Trans-New Guinea
ekar1243,EKARI,j,Trans-New Guinea
ekar1243,EKARI,k,Trans-New Guinea
ekar1243,EKARI,m,Trans-New Guinea
ekar1243,EKARI,n,Trans-New Guinea
ekar1243,EKARI,ɔ,Trans-New Guinea
ekar1243,EKARI,p,Trans-New Guinea
ekar1243,EKARI,t,Trans-New Guinea
ekar1243,EKARI,u,Trans-New Guinea
ekar1243,EKARI,w,Trans-New Guinea
mode1248,GREEK,ɑ,Indo-European
mode1248,GREEK,b,Indo-European
mode1248,GREEK,d̪,Indo-European
mode1248,GREEK,ð,Indo-European
mode1248,GREEK,dz,Indo-European
mode1248,GREEK,ɛ,Indo-European
mode1248,GREEK,f,Indo-European
mode1248,GREEK,ɡ,Indo-European
mode1248,GREEK,ɣ,Indo-European
mode1248,GREEK,i,Indo-European
mode1248,GREEK,j,Indo-European
mode1248,GREEK,k,Indo-European
mode1248,GREEK,l̪,Indo-European
mode1248,GREEK,m,Indo-European
mode1248,GREEK,n̪,Indo-European
mode1248,GREEK,ɔ,Indo-European
mode1248,GREEK,p,Indo-European
mode1248,GREEK,ɾ,Indo-European
mode1248,GREEK,s,Indo-European
mode1248,GREEK,t̪,Indo-European
mode1248,GREEK,ts,Indo-European
mode1248,GREEK,u,Indo-European
mode1248,GREEK,v,Indo-European
mode1248,GREEK,x,Indo-European
mode1248,GREEK,z,Indo-European
mode1248,GREEK,θ,Indo-European
cent2128,YUPIK,a,Eskimo-Aleut
cent2128,YUPIK,ə,Eskimo-Aleut
cent2128,YUPIK,f,Eskimo-Aleut
cent2128,YUPIK,ɣ,Eskimo-Aleut
cent2128,YUPIK,ɣʷ,Eskimo-Aleut
cent2128,YUPIK,h,Eskimo-Aleut
cent2128,YUPIK,i,Eskimo-Aleut
cent2128,YUPIK,j,Eskimo-Aleut
cent2128,YUPIK,k,Eskimo-Aleut
cent2128,YUPIK,kʷ,Eskimo-Aleut
cent2128,YUPIK,l̪|l,Eskimo-Aleut
cent2128,YUPIK,l̪̥|l̥,Eskimo-Aleut
cent2128,YUPIK,m,Eskimo-Aleut
cent2128,YUPIK,m̥,Eskimo-Aleut
cent2128,YUPIK,n̪|n,Eskimo-Aleut
cent2128,YUPIK,n̪̥|n̥,Eskimo-Aleut
cent2128,YUPIK,ŋ,Eskimo-Aleut
cent2128,YUPIK,ŋ̥,Eskimo-Aleut
cent2128,YUPIK,ŋʷ,Eskimo-Aleut
cent2128,YUPIK,ŋ̥ʷ,Eskimo-Aleut
cent2128,YUPIK,p,Eskimo-Aleut
cent2128,YUPIK,q,Eskimo-Aleut
cent2128,YUPIK,qʷ,Eskimo-Aleut
cent2128,YUPIK,ɹ̪|ɹ,Eskimo-Aleut
cent2128,YUPIK,ɹ̪̥|ɹ̥,Eskimo-Aleut
cent2128,YUPIK,ʁ,Eskimo-Aleut
cent2128,YUPIK,ʁʷ,Eskimo-Aleut
cent2128,YUPIK,s̪|s,Eskimo-Aleut
cent2128,YUPIK,t̪|t,Eskimo-Aleut
cent2128,YUPIK,u,Eskimo-Aleut
cent2128,YUPIK,v,Eskimo-Aleut
cent2128,YUPIK,x,Eskimo-Aleut
cent2128,YUPIK,xʷ,Eskimo-Aleut
cent2128,YUPIK,z̪|z,Eskimo-Aleut
cent2128,YUPIK,χ,Eskimo-Aleut
cent2128,YUPIK,χʷ,Eskimo-Aleut
ejag1239,EJAGHAM,a,Niger-Congo
ejag1239,EJAGHAM,b,Niger-Congo
ejag1239,EJAGHAM,d,Niger-Congo
ejag1239,EJAGHAM,d̠,Niger-Congo
ejag1239,EJAGHAM,ɛ,Niger-Congo
ejag1239,EJAGHAM,f,Niger-Congo
ejag1239,EJAGHAM,ɡ,Niger-Congo
ejag1239,EJAGHAM,ɡb,Niger-Congo
ejag1239,EJAGHAM,i,Niger-Congo
ejag1239,EJAGHAM,j,Niger-Congo
ejag1239,EJAGHAM,k,Niger-Congo
ejag1239,EJAGHAM,kp,Niger-Congo
ejag1239,EJAGHAM,m,Niger-Congo
ejag1239,EJAGHAM,n,Niger-Congo
ejag1239,EJAGHAM,ɲ,Niger-Congo
ejag1239,EJAGHAM,ŋ,Niger-Congo
ejag1239,EJAGHAM,ɔ,Niger-Congo
ejag1239,EJAGHAM,p,Niger-Congo
ejag1239,EJAGHAM,ɾ,Niger-Congo
ejag1239,EJAGHAM,s,Niger-Congo
ejag1239,EJAGHAM,t,Niger-Congo
ejag1239,EJAGHAM,t̠,Niger-Congo
ejag1239,EJAGHAM,u,Niger-Congo
ejag1239,EJAGHAM,ʌ,Niger-Congo
ejag1239,EJAGHAM,w,Niger-Congo
ejag1239,EJAGHAM,y,Niger-Congo
ejag1239,EJAGHAM,β,Niger-Congo
basq1248,BASQUE,a,Language isolate
basq1248,BASQUE,b,Language isolate
basq1248,BASQUE,c,Language isolate
basq1248,BASQUE,d̪|d,Language isolate
basq1248,BASQUE,e̞,Language isolate
basq1248,BASQUE,f,Language isolate
basq1248,BASQUE,ɡ,Language isolate
basq1248,BASQUE,ɪ,Language isolate
basq1248,BASQUE,ɟ,Language isolate
basq1248,BASQUE,k,Language isolate
basq1248,BASQUE,l̪|l,Language isolate
basq1248,BASQUE,ʎ,Language isolate
basq1248,BASQUE,m,Language isolate
basq1248,BASQUE,n̪|n,Language isolate
basq1248,BASQUE,ɲ,Language isolate
basq1248,BASQUE,o̞,Language isolate
basq1248,BASQUE,p,Language isolate
basq1248,BASQUE,r̪|r,Language isolate
basq1248,BASQUE,ɾ̪|ɾ,Language isolate
basq1248,BASQUE,s̪|s,Language isolate
basq1248,BASQUE,ʂ,Language isolate
basq1248,BASQUE,ʃ,Language isolate
basq1248,BASQUE,t̪|t,Language isolate
basq1248,BASQUE,t̪s̪|ts,Language isolate
basq1248,BASQUE,t̠ʃ,Language isolate
basq1248,BASQUE,ʈʂ,Language isolate
basq1248,BASQUE,u,Language isolate
basq1248,BASQUE,χ,Language isolate
even1260,EVEN,ɑ,Altaic
even1260,EVEN,b,Altaic
even1260,EVEN,d̪|d,Altaic
even1260,EVEN,d̠ʒ,Altaic
even1260,EVEN,ɛ,Altaic
even1260,EVEN,ɡ,Altaic
even1260,EVEN,ia̟,Altaic
even1260,EVEN,ie̞,Altaic
even1260,EVEN,ɪ,Altaic
even1260,EVEN,ɪˤ,Altaic
even1260,EVEN,j,Altaic
even1260,EVEN,k,Altaic
even1260,EVEN,l̪|l,Altaic
even1260,EVEN,m,Altaic
even1260,EVEN,n̪|n,Altaic
even1260,EVEN,ɲ,Altaic
even1260,EVEN,ŋ,Altaic
even1260,EVEN,o̞,Altaic
even1260,EVEN,ɔˤ,Altaic
even1260,EVEN,p,Altaic
even1260,EVEN,r̪|r,Altaic
even1260,EVEN,s,Altaic
even1260,EVEN,t̪|t,Altaic
even1260,EVEN,t̠ʃ,Altaic
even1260,EVEN,u,Altaic
even1260,EVEN,ʊˤ,Altaic
even1260,EVEN,β̞,Altaic
ewee1241,EWE,a,Niger-Congo
ewee1241,EWE,ã,Niger-Congo
ewee1241,EWE,b,Niger-Congo
ewee1241,EWE,d̪,Niger-Congo
ewee1241,EWE,d̪z̪,Niger-Congo
ewee1241,EWE,e,Niger-Congo
ewee1241,EWE,ẽ,Niger-Congo
ewee1241,EWE,ɛ,Niger-Congo
ewee1241,EWE,ɛ̃,Niger-Congo
ewee1241,EWE,f,Niger-Congo
ewee1241,EWE,ɡ,Niger-Congo
ewee1241,EWE,ɡb,Niger-Congo
ewee1241,EWE,ħ,Niger-Congo
ewee1241,EWE,i,Niger-Congo
ewee1241,EWE,ĩ,Niger-Congo
ewee1241,EWE,j,Niger-Congo
ewee1241,EWE,kʰ,Niger-Congo
ewee1241,EWE,kp,Niger-Congo
ewee1241,EWE,l̪|l,Niger-Congo
ewee1241,EWE,m,Niger-Congo
ewee1241,EWE,n̪|n,Niger-Congo
ewee1241,EWE,ɲ,Niger-Congo
ewee1241,EWE,ŋ,Niger-Congo
ewee1241,EWE,o,Niger-Congo
ewee1241,EWE,õ,Niger-Congo
ewee1241,EWE,ɔ,Niger-Congo
ewee1241,EWE,ɔ̃,Niger-Congo
ewee1241,EWE,pʰ,Niger-Congo
ewee1241,EWE,ɸ,Niger-Congo
ewee1241,EWE,ɾ̠,Niger-Congo
ewee1241,EWE,s̪|s,Niger-Congo
ewee1241,EWE,t̪ʰ,Niger-Congo
ewee1241,EWE,t̪s̪,Niger-Congo
ewee1241,EWE,u,Niger-Congo
ewee1241,EWE,ũ,Niger-Congo
ewee1241,EWE,ɰ,Niger-Congo
ewee1241,EWE,v,Niger-Congo
ewee1241,EWE,z̪|z,Niger-Congo
ewee1241,EWE,ʕ,Niger-Congo
ewee1241,EWE,β,Niger-Congo
ewon1239,EWONDO,a,Niger-Congo
ewon1239,EWONDO,b,Niger-Congo
ewon1239,EWONDO,d,Niger-Congo
ewon1239,EWONDO,dz,Niger-Congo
ewon1239,EWONDO,e,Niger-Congo
ewon1239,EWONDO,ɛ,Niger-Congo
ewon1239,EWONDO,ɘ,Niger-Congo
ewon1239,EWONDO,f,Niger-Congo
ewon1239,EWONDO,ɡ,Niger-Congo
ewon1239,EWONDO,ɡb,Niger-Congo
ewon1239,EWONDO,i͓,Niger-Congo
ewon1239,EWONDO,j,Niger-Congo
ewon1239,EWONDO,k,Niger-Congo
ewon1239,EWONDO,kp,Niger-Congo
ewon1239,EWONDO,l,Niger-Congo
ewon1239,EWONDO,m,Niger-Congo
ewon1239,EWONDO,mb,Niger-Congo
ewon1239,EWONDO,ɱv,Niger-Congo
ewon1239,EWONDO,n,Niger-Congo
ewon1239,EWONDO,nd,Niger-Congo
ewon1239,EWONDO,ndz,Niger-Congo
ewon1239,EWONDO,ɲ,Niger-Congo
ewon1239,EWONDO,ŋ,Niger-Congo
ewon1239,EWONDO,ŋɡ,Niger-Congo
ewon1239,EWONDO,ŋmɡb,Niger-Congo
ewon1239,EWONDO,o,Niger-Congo
ewon1239,EWONDO,ɔ,Niger-Congo
ewon1239,EWONDO,s,Niger-Congo
ewon1239,EWONDO,t,Niger-Congo
ewon1239,EWONDO,ts,Niger-Congo
ewon1239,EWONDO,u͓,Niger-Congo
ewon1239,EWONDO,v,Niger-Congo
ewon1239,EWONDO,w,Niger-Congo
ewon1239,EWONDO,z,Niger-Congo
eyak1241,EYAK,ɑ̃,Eyak-Athabaskan
eyak1241,EYAK,ɑː,Eyak-Athabaskan
eyak1241,EYAK,ɑ̃ː,Eyak-Athabaskan
eyak1241,EYAK,d̪|d,Eyak-Athabaskan
eyak1241,EYAK,d̪ɮ̪|dɮ,Eyak-Athabaskan
eyak1241,EYAK,d̪z̪|dz,Eyak-Athabaskan
eyak1241,EYAK,d̠ʒ,Eyak-Athabaskan
eyak1241,EYAK,ɛ,Eyak-Athabaskan
eyak1241,EYAK,ɛː,Eyak-Athabaskan
eyak1241,EYAK,ɡ,Eyak-Athabaskan
eyak1241,EYAK,ɡʷ,Eyak-Athabaskan
eyak1241,EYAK,ɢ,Eyak-Athabaskan
eyak1241,EYAK,h,Eyak-Athabaskan
eyak1241,EYAK,i,Eyak-Athabaskan
eyak1241,EYAK,ĩ,Eyak-Athabaskan
eyak1241,EYAK,iː,Eyak-Athabaskan
eyak1241,EYAK,ĩː,Eyak-Athabaskan
eyak1241,EYAK,j,Eyak-Athabaskan
eyak1241,EYAK,kʰ,Eyak-Athabaskan
eyak1241,EYAK,kʼ,Eyak-Athabaskan
eyak1241,EYAK,l̪|l,Eyak-Athabaskan
eyak1241,EYAK,ɬ̪|ɬ,Eyak-Athabaskan
eyak1241,EYAK,m,Eyak-Athabaskan
eyak1241,EYAK,n̪|n,Eyak-Athabaskan
eyak1241,EYAK,qʰ,Eyak-Athabaskan
eyak1241,EYAK,qʼ,Eyak-Athabaskan
eyak1241,EYAK,s̪|s,Eyak-Athabaskan
eyak1241,EYAK,ʃ,Eyak-Athabaskan
eyak1241,EYAK,t̪ʰ|tʰ,Eyak-Athabaskan
eyak1241,EYAK,t̪ɬ̪ʰ|tɬʰ,Eyak-Athabaskan
eyak1241,EYAK,t̪ɬ̪ʼ|tɬʼ,Eyak-Athabaskan
eyak1241,EYAK,t̪s̪ʰ|tsʰ,Eyak-Athabaskan
eyak1241,EYAK,t̪s̪ʼ|tsʼ,Eyak-Athabaskan
eyak1241,EYAK,t̠ʃʰ,Eyak-Athabaskan
eyak1241,EYAK,t̠ʃʼ,Eyak-Athabaskan
eyak1241,EYAK,t̪ʼ|tʼ,Eyak-Athabaskan
eyak1241,EYAK,u,Eyak-Athabaskan
eyak1241,EYAK,ũ,Eyak-Athabaskan
eyak1241,EYAK,uː,Eyak-Athabaskan
eyak1241,EYAK,ũː,Eyak-Athabaskan
eyak1241,EYAK,w,Eyak-Athabaskan
eyak1241,EYAK,x,Eyak-Athabaskan
eyak1241,EYAK,xʷ,Eyak-Athabaskan
eyak1241,EYAK,ʔ,Eyak-Athabaskan
eyak1241,EYAK,χ,Eyak-Athabaskan
fasu1242,FASU,a,Trans-New Guinea
fasu1242,FASU,ã,Trans-New Guinea
fasu1242,FASU,e̞,Trans-New Guinea
fasu1242,FASU,ẽ̞,Trans-New Guinea
fasu1242,FASU,h,Trans-New Guinea
fasu1242,FASU,i,Trans-New Guinea
fasu1242,FASU,ĩ,Trans-New Guinea
fasu1242,FASU,j,Trans-New Guinea
fasu1242,FASU,k,Trans-New Guinea
fasu1242,FASU,m,Trans-New Guinea
fasu1242,FASU,n,Trans-New Guinea
fasu1242,FASU,o̞,Trans-New Guinea
fasu1242,FASU,õ̞,Trans-New Guinea
fasu1242,FASU,p,Trans-New Guinea
fasu1242,FASU,ɸ,Trans-New Guinea
fasu1242,FASU,ɾ,Trans-New Guinea
fasu1242,FASU,s,Trans-New Guinea
fasu1242,FASU,t,Trans-New Guinea
fasu1242,FASU,u,Trans-New Guinea
fasu1242,FASU,ũ,Trans-New Guinea
fasu1242,FASU,w,Trans-New Guinea
nobi1240,NUBIAN,a,Nilo-Saharan
nobi1240,NUBIAN,b,Nilo-Saharan
nobi1240,NUBIAN,d̪,Nilo-Saharan
nobi1240,NUBIAN,d̠ʒ,Nilo-Saharan
nobi1240,NUBIAN,e̞,Nilo-Saharan
nobi1240,NUBIAN,f,Nilo-Saharan
nobi1240,NUBIAN,ɡ,Nilo-Saharan
nobi1240,NUBIAN,h,Nilo-Saharan
nobi1240,NUBIAN,i,Nilo-Saharan
nobi1240,NUBIAN,k,Nilo-Saharan
nobi1240,NUBIAN,l̪|l,Nilo-Saharan
nobi1240,NUBIAN,m,Nilo-Saharan
nobi1240,NUBIAN,n̪,Nilo-Saharan
nobi1240,NUBIAN,ɲ,Nilo-Saharan
nobi1240,NUBIAN,o̞,Nilo-Saharan
nobi1240,NUBIAN,r,Nilo-Saharan
nobi1240,NUBIAN,s,Nilo-Saharan
nobi1240,NUBIAN,ʃ,Nilo-Saharan
nobi1240,NUBIAN,t̪,Nilo-Saharan
nobi1240,NUBIAN,t̠ʃ,Nilo-Saharan
nobi1240,NUBIAN,u,Nilo-Saharan
fiji1243,FIJIAN,a,Austronesian
fiji1243,FIJIAN,ai,Austronesian
fiji1243,FIJIAN,au,Austronesian
fiji1243,FIJIAN,ð,Austronesian
fiji1243,FIJIAN,e̞,Austronesian
fiji1243,FIJIAN,e̞i,Austronesian
fiji1243,FIJIAN,e̞u,Austronesian
fiji1243,FIJIAN,f,Austronesian
fiji1243,FIJIAN,i,Austronesian
fiji1243,FIJIAN,j,Austronesian
fiji1243,FIJIAN,k,Austronesian
fiji1243,FIJIAN,l,Austronesian
fiji1243,FIJIAN,m,Austronesian
fiji1243,FIJIAN,mb,Austronesian
fiji1243,FIJIAN,n̪,Austronesian
fiji1243,FIJIAN,n̪d̪,Austronesian
fiji1243,FIJIAN,nr,Austronesian
fiji1243,FIJIAN,ŋ,Austronesian
fiji1243,FIJIAN,ŋɡ,Austronesian
fiji1243,FIJIAN,o̞,Austronesian
fiji1243,FIJIAN,o̞i,Austronesian
fiji1243,FIJIAN,o̞u,Austronesian
fiji1243,FIJIAN,p,Austronesian
fiji1243,FIJIAN,r,Austronesian
fiji1243,FIJIAN,s,Austronesian
fiji1243,FIJIAN,t̪,Austronesian
fiji1243,FIJIAN,u,Austronesian
fiji1243,FIJIAN,ɰ,Austronesian
fiji1243,FIJIAN,ʔ,Austronesian
fiji1243,FIJIAN,β,Austronesian
finn1318,FINNISH,a,Uralic
finn1318,FINNISH,æ,Uralic
finn1318,FINNISH,b,Uralic
finn1318,FINNISH,d̪,Uralic
finn1318,FINNISH,ɛ,Uralic
finn1318,FINNISH,f,Uralic
finn1318,FINNISH,ɡ,Uralic
finn1318,FINNISH,h,Uralic
finn1318,FINNISH,i,Uralic
finn1318,FINNISH,j,Uralic
finn1318,FINNISH,k,Uralic
finn1318,FINNISH,l̪,Uralic
finn1318,FINNISH,m,Uralic
finn1318,FINNISH,n̪,Uralic
finn1318,FINNISH,ŋ,Uralic
finn1318,FINNISH,o,Uralic
finn1318,FINNISH,ø,Uralic
finn1318,FINNISH,p,Uralic
finn1318,FINNISH,r̪|r,Uralic
finn1318,FINNISH,s,Uralic
finn1318,FINNISH,ʃ,Uralic
finn1318,FINNISH,t̪,Uralic
finn1318,FINNISH,u,Uralic
finn1318,FINNISH,v,Uralic
finn1318,FINNISH,y,Uralic
fefe1239,FE?FE?,a̟,Niger-Congo
fefe1239,FE?FE?,ɑ,Niger-Congo
fefe1239,FE?FE?,b,Niger-Congo
fefe1239,FE?FE?,d̪|d,Niger-Congo
fefe1239,FE?FE?,d̠ʒ,Niger-Congo
fefe1239,FE?FE?,e̞,Niger-Congo
fefe1239,FE?FE?,ɤ̞,Niger-Congo
fefe1239,FE?FE?,f,Niger-Congo
fefe1239,FE?FE?,ɡ,Niger-Congo
fefe1239,FE?FE?,h,Niger-Congo
fefe1239,FE?FE?,i,Niger-Congo
fefe1239,FE?FE?,k,Niger-Congo
fefe1239,FE?FE?,m,Niger-Congo
fefe1239,FE?FE?,n̪|n,Niger-Congo
fefe1239,FE?FE?,ŋ,Niger-Congo
fefe1239,FE?FE?,o̞,Niger-Congo
fefe1239,FE?FE?,s̪|s,Niger-Congo
fefe1239,FE?FE?,t̪|t,Niger-Congo
fefe1239,FE?FE?,t̠ʃ,Niger-Congo
fefe1239,FE?FE?,u,Niger-Congo
fefe1239,FE?FE?,ɯ,Niger-Congo
fefe1239,FE?FE?,v,Niger-Congo
fefe1239,FE?FE?,w,Niger-Congo
fefe1239,FE?FE?,z̪|z,Niger-Congo
fefe1239,FE?FE?,ʔ,Niger-Congo
stan1290,FRENCH,a̟,Indo-European
stan1290,FRENCH,æ̃,Indo-European
stan1290,FRENCH,ɒ,Indo-European
stan1290,FRENCH,ɒ̃,Indo-European
stan1290,FRENCH,b,Indo-European
stan1290,FRENCH,d̪,Indo-European
stan1290,FRENCH,e,Indo-European
stan1290,FRENCH,ɛ,Indo-European
stan1290,FRENCH,ɛː,Indo-European
stan1290,FRENCH,f,Indo-European
stan1290,FRENCH,ɡ,Indo-European
stan1290,FRENCH,i,Indo-European
stan1290,FRENCH,j,Indo-European
stan1290,FRENCH,k,Indo-European
stan1290,FRENCH,l̪,Indo-European
stan1290,FRENCH,m,Indo-European
stan1290,FRENCH,n̪,Indo-European
stan1290,FRENCH,ɲ,Indo-European
stan1290,FRENCH,ŋ,Indo-European
stan1290,FRENCH,õ,Indo-European
stan1290,FRENCH,ø,Indo-European
stan1290,FRENCH,oː,Indo-European
stan1290,FRENCH,œ,Indo-European
stan1290,FRENCH,œ̃,Indo-European
stan1290,FRENCH,ɔ,Indo-European
stan1290,FRENCH,p,Indo-European
stan1290,FRENCH,ʀ,Indo-European
stan1290,FRENCH,s̪,Indo-European
stan1290,FRENCH,ʃ,Indo-European
stan1290,FRENCH,t̪,Indo-European
stan1290,FRENCH,u,Indo-European
stan1290,FRENCH,ɥ,Indo-European
stan1290,FRENCH,v,Indo-European
stan1290,FRENCH,w,Indo-European
stan1290,FRENCH,y,Indo-European
stan1290,FRENCH,z̪,Indo-European
stan1290,FRENCH,ʒ,Indo-European
fuln1247,IATE,a,Language isolate
fuln1247,IATE,ã,Language isolate
fuln1247,IATE,c,Language isolate
fuln1247,IATE,cç,Language isolate
fuln1247,IATE,cʰ,Language isolate
fuln1247,IATE,e,Language isolate
fuln1247,IATE,ẽ,Language isolate
fuln1247,IATE,ɛ,Language isolate
fuln1247,IATE,ɦ,Language isolate
fuln1247,IATE,i,Language isolate
fuln1247,IATE,ĩ,Language isolate
fuln1247,IATE,ɟʝ,Language isolate
fuln1247,IATE,k,Language isolate
fuln1247,IATE,kʰ,Language isolate
fuln1247,IATE,l̪|l,Language isolate
fuln1247,IATE,ʎ,Language isolate
fuln1247,IATE,m,Language isolate
fuln1247,IATE,n̪|n,Language isolate
fuln1247,IATE,o,Language isolate
fuln1247,IATE,õ,Language isolate
fuln1247,IATE,ɔ,Language isolate
fuln1247,IATE,p,Language isolate
fuln1247,IATE,pʰ,Language isolate
fuln1247,IATE,t̪|t,Language isolate
fuln1247,IATE,t̪ʰ|tʰ,Language isolate
fuln1247,IATE,t̪s̪|ts,Language isolate
fuln1247,IATE,t̪s̪ʰ|tsʰ,Language isolate
fuln1247,IATE,u,Language isolate
fuln1247,IATE,ũ,Language isolate
fuln1247,IATE,ʔ,Language isolate
furr1244,FUR,a,Nilo-Saharan
furr1244,FUR,aː,Nilo-Saharan
furr1244,FUR,b,Nilo-Saharan
furr1244,FUR,d,Nilo-Saharan
furr1244,FUR,d̠ʒ,Nilo-Saharan
furr1244,FUR,e,Nilo-Saharan
furr1244,FUR,ə,Nilo-Saharan
furr1244,FUR,ɛ,Nilo-Saharan
furr1244,FUR,f,Nilo-Saharan
furr1244,FUR,ɡ,Nilo-Saharan
furr1244,FUR,h,Nilo-Saharan
furr1244,FUR,i,Nilo-Saharan
furr1244,FUR,iː,Nilo-Saharan
furr1244,FUR,j,Nilo-Saharan
furr1244,FUR,k,Nilo-Saharan
furr1244,FUR,l,Nilo-Saharan
furr1244,FUR,m,Nilo-Saharan
furr1244,FUR,n,Nilo-Saharan
furr1244,FUR,ɲ,Nilo-Saharan
furr1244,FUR,ŋ,Nilo-Saharan
furr1244,FUR,o,Nilo-Saharan
furr1244,FUR,ɔ,Nilo-Saharan
furr1244,FUR,p,Nilo-Saharan
furr1244,FUR,r,Nilo-Saharan
furr1244,FUR,s,Nilo-Saharan
furr1244,FUR,ʃ,Nilo-Saharan
furr1244,FUR,t,Nilo-Saharan
furr1244,FUR,u,Nilo-Saharan
furr1244,FUR,uː,Nilo-Saharan
furr1244,FUR,w,Nilo-Saharan
fwai1237,PO-AI,a,Austronesian
fwai1237,PO-AI,ă,Austronesian
fwai1237,PO-AI,aɨ,Austronesian
fwai1237,PO-AI,e,Austronesian
fwai1237,PO-AI,ə,Austronesian
fwai1237,PO-AI,ɛ,Austronesian
fwai1237,PO-AI,ɛ̆,Austronesian
fwai1237,PO-AI,f,Austronesian
fwai1237,PO-AI,h,Austronesian
fwai1237,PO-AI,i,Austronesian
fwai1237,PO-AI,ĭ,Austronesian
fwai1237,PO-AI,ɨ,Austronesian
fwai1237,PO-AI,ɨ̆,Austronesian
fwai1237,PO-AI,j,Austronesian
fwai1237,PO-AI,k,Austronesian
fwai1237,PO-AI,kʰ,Austronesian
fwai1237,PO-AI,l̪|l,Austronesian
fwai1237,PO-AI,ɬ̪|ɬ,Austronesian
fwai1237,PO-AI,m,Austronesian
fwai1237,PO-AI,n̪|n,Austronesian
fwai1237,PO-AI,ŋ,Austronesian
fwai1237,PO-AI,ŏ,Austronesian
fwai1237,PO-AI,ɔ,Austronesian
fwai1237,PO-AI,ɔ̆,Austronesian
fwai1237,PO-AI,p,Austronesian
fwai1237,PO-AI,pʰ,Austronesian
fwai1237,PO-AI,ʃ,Austronesian
fwai1237,PO-AI,t̪|t,Austronesian
fwai1237,PO-AI,t̪ʰ|tʰ,Austronesian
fwai1237,PO-AI,t̠ʃ,Austronesian
fwai1237,PO-AI,t̠ʃʰ,Austronesian
fwai1237,PO-AI,u,Austronesian
fwai1237,PO-AI,ŭ,Austronesian
fwai1237,PO-AI,v,Austronesian
fwai1237,PO-AI,ʔ,Austronesian
gaaa1244,GA,a,Niger-Congo
gaaa1244,GA,ã,Niger-Congo
gaaa1244,GA,b,Niger-Congo
gaaa1244,GA,d,Niger-Congo
gaaa1244,GA,d̠ʒ,Niger-Congo
gaaa1244,GA,d̠ʒʷ,Niger-Congo
gaaa1244,GA,e,Niger-Congo
gaaa1244,GA,ɛ,Niger-Congo
gaaa1244,GA,ɛ̃,Niger-Congo
gaaa1244,GA,f,Niger-Congo
gaaa1244,GA,ɡ,Niger-Congo
gaaa1244,GA,ɡb,Niger-Congo
gaaa1244,GA,h,Niger-Congo
gaaa1244,GA,i,Niger-Congo
gaaa1244,GA,ĩ,Niger-Congo
gaaa1244,GA,j,Niger-Congo
gaaa1244,GA,kʰ,Niger-Congo
gaaa1244,GA,kp,Niger-Congo
gaaa1244,GA,l,Niger-Congo
gaaa1244,GA,m,Niger-Congo
gaaa1244,GA,n,Niger-Congo
gaaa1244,GA,ɲ,Niger-Congo
gaaa1244,GA,ŋ,Niger-Congo
gaaa1244,GA,ŋm,Niger-Congo
gaaa1244,GA,o,Niger-Congo
gaaa1244,GA,ɔ,Niger-Congo
gaaa1244,GA,ɔ̃,Niger-Congo
gaaa1244,GA,pʰ,Niger-Congo
gaaa1244,GA,r,Niger-Congo
gaaa1244,GA,s,Niger-Congo
gaaa1244,GA,ʃ,Niger-Congo
gaaa1244,GA,ʃʷ,Niger-Congo
gaaa1244,GA,t̪ʰ,Niger-Congo
gaaa1244,GA,t̠ʃʰ,Niger-Congo
gaaa1244,GA,t̠ʃʷ,Niger-Congo
gaaa1244,GA,u,Niger-Congo
gaaa1244,GA,ũ,Niger-Congo
gaaa1244,GA,ɥ,Niger-Congo
gaaa1244,GA,v,Niger-Congo
gaaa1244,GA,w,Niger-Congo
gaaa1244,GA,z,Niger-Congo
gads1258,GADSUP,a̟ː,Trans-New Guinea
gads1258,GADSUP,d,Trans-New Guinea
gads1258,GADSUP,eː,Trans-New Guinea
gads1258,GADSUP,ɜ,Trans-New Guinea
gads1258,GADSUP,i,Trans-New Guinea
gads1258,GADSUP,j,Trans-New Guinea
gads1258,GADSUP,k,Trans-New Guinea
gads1258,GADSUP,m,Trans-New Guinea
gads1258,GADSUP,n̪|n,Trans-New Guinea
gads1258,GADSUP,oː,Trans-New Guinea
gads1258,GADSUP,p,Trans-New Guinea
gads1258,GADSUP,t,Trans-New Guinea
gads1258,GADSUP,u,Trans-New Guinea
gads1258,GADSUP,ʔ,Trans-New Guinea
gads1258,GADSUP,β,Trans-New Guinea
gara1269,GARAWA,a,Australian
gara1269,GARAWA,c,Australian
